Tweet,Location,Date
"b""@airliquidegroup Greetings to the President and Founder Air Liquid Group please can you support Kogi state Government in Nigeria to provide basic health product to combat corona virus in okun area of the states&amp;some northern state. I'm Dossantos oluwasegun Michael advocating""",Lagos Nigeria,2020-02-29 16:26:01
b'@bukolasaraki Baba Nigeria as one is worse than the Corona virus',,2020-02-29 16:12:48
b'One of my friends was saying that they might not be any corona virus in Nigeria and it could all be scam to launder money \xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbe\xe2\x80\x8d\xe2\x99\x82',,2020-02-29 16:06:14
b'How many confirmed corona virus cases in Nigeria? Please?',,2020-02-29 16:05:35
"b'This image is currently trending.\nHowever, the only reported case of corona virus in Nigeria involves an Italian. Therefore, we should ignore unapproved and unofficial information on the virus.\nFake ""breaking news"" on the corona virus may break more lives than the corona virus. https://t.co/vxsqaYuJhw'",Nigeria,2020-02-29 16:04:32
b'My mind keeps telling me that this corona virus of a tin in Nigeria is another way government wants to steal money and give us stories they use trillions of naira to fight corona virus... They should show us the photo and identity of the Italian man if the story is true.',"Lagos, Nigeria",2020-02-29 16:03:02
b'Nigerian soccer star contracts coronavirus https://t.co/yub3aF6xex',,2020-02-29 16:01:14
b'@APOSTLESULEMAN Amen. Corona Virus will die as it dared to enter a prayerful country like Nigeria in Jesus Christ name. Amen',,2020-02-29 15:56:57
b'Do u think Nigeria is prepared to protect its citizens from corona virus?\n#COVID19 #CoronavirusOutbreak #coronavirusinlagos',"Abuja, Nigeria",2020-02-29 15:55:37
b'@channelstv Thank God. I believe Nigeria will be Corona virus free',Ibadan,2020-02-29 15:54:25
b'Nigeria is one of the worst country in the world terrorist everywhere sickness everywhere we have boko Haram we have bandit we  have Fulani hesmen we have iswap we have lasa fever we  have Ebola we have Corona virus only in one country',UNITED STATE OF BIAFRA,2020-02-29 15:53:50
"b'@Laurestar @MBuhari @OfficialPDPNig is more dangerous than corona virus,if Nigeria can survive PDP,we shall surely survive corona virus. Believe it!'","Lagos, Nigeria",2020-02-29 15:52:46
b'Any reported new Corona Virus cases in Nigeria?',"Lagos, Nigeria",2020-02-29 15:51:50
"b""This is reckless, it's only in this country u can see such things! where are the government agencies? is this government values our lives?\xf0\x9f\x98\xad so why  everyone is fleeing from effected Corona virus states to Nigeria? So sad so shame! u can intercept foreign rice but y nt corona? https://t.co/8s5E3uMvTk""","Bauchi, Nigeria",2020-02-29 15:51:05
"b'I think more correction are expected as corona virus has spread to #California, #Nigeria etc\n#coronavirus #CoronavirusOutbreak\n#sensex #Nifty\n#VIRUS_CORONA #coronavirusus\n#coronavirusinlagos \n#CoronavirusKe \n#Coronavid19 https://t.co/smotLlBsux'","Noida, India",2020-02-29 15:41:42
"b'Nigeria government wanted to use this man to scare the whole world from coming to rerun election in IMO state,  this is the guy they said that he has corona virus,  the guy said it is all lie that he has never been to Lagos for the past two years. https://t.co/SJJndzUGc7'",,2020-02-29 15:40:59
b'So I just went #CoronaShopping since #corona #virus has entered Nigeria.\nNigerians ehhh we can maximize profit particularly when there is panic. The prize for #handsanitizer has increased 500% there is now scarcity.\xe2\x80\xa6 https://t.co/rFwVVqG8J4',"Abuja, Nigeria.",2020-02-29 15:39:54
"b'I\xe2\x80\x99ve seen some thing on what\xe2\x80\x99s app about some guy with corona in Nigeria escaping quarantine and threatening to spread the virus if he doesn\xe2\x80\x99t get 100m naira, surely this is some kind of joke lol'",Trying to get to Mars ,2020-02-29 15:36:13
b'@Mazigburugburu1 @bimbo_cash There is no Corona virus in Nigeria. This is just a  way your government can loot N386M from the treasury.. Africa has not recorded any corona virus and Nigeria has been looking for ways to announce its in here. Gbam they put it on a imaginary italian that we know nothing about.',"Lagos, Nigeria",2020-02-29 15:36:03
b'@DoctorEmto There is no Corona virus in Nigeria. This is just a  way your government can loot N386M from the treasury.. Africa has not recorded any corona virus and Nigeria has been looking for ways to announce its in here. Gbam they put it on a imaginary italian that we know nothing about.',"Lagos, Nigeria",2020-02-29 15:35:54
b'There is no Corona virus in Nigeria. This is just a  way your government can loot N386M from the treasury.. Africa has not recorded any corona virus and Nigeria has been looking for ways to announce its in here. Gbam they put it on a imaginary italian that we know nothing about.',"Lagos, Nigeria",2020-02-29 15:35:24
"b'*Announcement!!!!*\n\nCorpers allowance for the month of February has been channeled to fighting  the newly discovered Corona virus in Nigeria\nYour safety comes first, before your stomach\n\nSigned:management'",Eritrea,2020-02-29 15:32:39
b'Thank God corona virus didn\xe2\x80\x99t enter Nigeria when we were doing detty December...\nEverywhere for stain well well',Qi,2020-02-29 15:28:24
"b""Corona virus back to China country we don't want it in Nigeria\nGod bless Nigeria https://t.co/A6OvFALJ84""","Ijebu-Igbo, Nigeria",2020-02-29 15:25:23
b'@GovUzodinma This is getting much H.E. The amount of fake news I have read about this corona virus issue since the news of it being in Nigeria broke yesterday is just so annoying and pathetic. Why are we like this in this country? Why are we doing this to ourselves?',Nigeria,2020-02-29 15:16:25
b'@emmaikumeh @officialKolaO @UchePOkoye @olushola_shola @chosensomto @akaebube @AnthonyEhilebo @akunnachux @RealOlaudah @ose_anenih @bimbo_cash APC will soon come out to enjoin ppls to pray for Nigeria against Corona Virus.',Nigeria,2020-02-29 15:15:58
"b'Corona virus: CAN directs churches to provide water, soap, sanitizer to worshippers #NigeriaNews, #Nigeria, #News https://t.co/eXJANIxmmr'","Federal Capital Territory, Nig",2020-02-29 15:11:04
"b""The Ministry of Health has confirmed the first case of the COVID19 a.k.a Corona Virus in Lagos Nigeria which happens to be the countries most populated city! \nThere's no need to panic,  there are several ways that\xe2\x80\xa6 https://t.co/fk1jYUybVV""",Nigeria,2020-02-29 15:06:02
"b'Does Nigeria really have Government??... Because to me, Nigeria is still suffering from -Anarchy- and just give to so-called governments two months from now, you will see the huge amount of Billions of Naira they used/spent in controlling CORONA-VIRUS'",,2020-02-29 15:05:52
"b'Ebola we bath with salt, so this one call corona virus maybe we should bath with sugar.\nNigeria we got the magic'","Yola, Nigeria",2020-02-29 15:04:01
b'Repeat after me...\n\n- I will not forward WhatsApp messages about corona virus without verifying.\n- I will make sure it is from reliable licensed health professionals before forwarding.\n- I will not be among the rumour mongers in Nigeria spreading Fear and Panic\n\nSo help me God.',"Lagos, Nigeria",2020-02-29 15:03:22
"b""Let's be honest, first Ebola, now Corona virus, Nigeria has handled these cases well. From identifying and isolating possible cases, huge step!""",Lagos | Hyderabad | Abu Dhabi.,2020-02-29 15:01:59
"b""Let's do this again...\nRepeat after me...\n\n\xf0\x9f\x99\x8b\xf0\x9f\x8f\xbd\xe2\x80\x8d\xe2\x99\x82\nI will not forward WhatsApp messages about corona virus without verifying.\nI will make sure it is from reliable licensed health professionals before forwarding.\n I will not be among the rumour mongers in Nigeria spreading Fear and""",lagos,2020-02-29 14:55:40
"b'I know u can read this\nTheir is no Coronavirus in Nigeria yet, these politicians just devised a means to loot our money and play tape for us to watch\nIf Corona virus hit Nigeria, 3days kpere, it will be everywhere.  \n#coronavirusinlagos'","Ikoyi, Nigeria",2020-02-29 14:55:11
b'Me when i heard Corona virus is in Nigeria https://t.co/TapZHITzek',"Lagos, Nigeria",2020-02-29 14:55:00
"b""@thecableng @followlasg For those who said government lied about it's readiness to tackle the corona virus i say to you.... Ooin! You will all live to see Nigeria win!""",,2020-02-29 14:54:33
b'I wont be surprised there is no case of corona virus in Nigeria. \nImagine this #FakeNews #coronavirusinlagos #CornavirusOutbreak #coronavirusnigeria https://t.co/tpkako69je',"Lekki, Nigeria",2020-02-29 14:50:12
"b'Now that Corona Virus Has Navigated Its Way to Nigeria, By Dele\xc2\xa0Momodu https://t.co/MBKdNc1d2R https://t.co/IzvywkeM2d'",,2020-02-29 14:47:22
"b'Corona virus is cause by Corruption,now we know that @officialEFCC magu is right..690m distributed in 24 hours yet we have 100 bed available in the hospital...Nigeria virus is not familiar to that of China'",,2020-02-29 14:43:48
b'@VLCM_ATX Pray for th containment of corona virus in Nigeria and pray for the vaccine to be found #COVID19Nigeria #CoronavirusOutbreak #LeapYear', NIGERIA,2020-02-29 14:43:36
b'We must forget our political differences and rally around to stop the spread of corona virus in our country Nigeria',,2020-02-29 14:42:34
b'There are so many ways to catch corona virus in Nigeria. You can be in your house and catch it in peace. Imagine say person wey seal your pure water get Coro #coronavirusinlagos',Abuja,2020-02-29 14:41:10
"b'When the corona virus first broke out in China, you all swore that countries were evacuating their citizens. \n\nBut the Italian man is still in Lagos State and under quarantine. Awon alaseee oshi.\n\nNigeria will contain the corona virus and I am sure of that.'",Road To Greatness.,2020-02-29 14:39:04
"b'There was a saying which state that """"due to Africa whether it would be hard for corona virus to start campaign in Africa""""\nNow \nCorona virus is in NIGERIA\n\n#coronavirusinlagos \n#FakeNews https://t.co/KgnwbVcqZ2'",Somewhere around the world 🌏 ,2020-02-29 14:38:43
b'Nigeria confirms first case of corona virus &gt;&gt; click here to watch full video on youtube&gt;&gt; https://t.co/GtpzevlM1H https://t.co/G5ExEVpZfe',Africa,2020-02-29 14:36:07
"b""@aproko_doctor I've always known it's a false news... I'm still doubting if we have corona virus in Nigeria... This nation that God loves like this?""","Rivers State, Port Harcourt ",2020-02-29 14:33:37
"b'Nigga dnt try this in Nigeria, especially this Corona virus period... https://t.co/Fj3Dv1sX6z'","Ibadan, Nigeria",2020-02-29 14:32:51
"b""@APOSTLESULEMAN How come all those Nigeria prophets didn't see Corona virus coming?""",,2020-02-29 14:31:03
"b""@ZaynabU1 @__ehis__ Sigh \xf0\x9f\x98\xab\xf0\x9f\x98\xab\xf0\x9f\x98\xab. Corona virus won't kill you, but Nigeria will tuueeeeeehhh \xf0\x9f\x98\xa9\xf0\x9f\x98\xa9""",Nigeria,2020-02-29 14:30:06
"b'5.\n\nFinancial Statistics to fight Covid-19 alias Corona Virus;\n\n620 million naira - 206,139,589 Nigeria citizens.\n\ne. Please ask our government political managers why are they insensitive &amp; selfish in handling issues in Nigeria?\n\nPlease share until it gets to their attention.'","Port Harcourt, Nigeria",2020-02-29 14:28:09
b'1.\n\n@channelstv @PremiumTimesng @vanguardngrnews @THISDAYLIVE @lindaikeji @SaharaReporters @MobilePunch @AIT_Online @SilverbirdTV on the issue of covid-19 alias Corona Virus kindly help the Nigerian citizens in asking the government of Nigeria \n@NGRSenate @HouseNGR @NGRPresident',"Port Harcourt, Nigeria",2020-02-29 14:28:05
"b'@Laurestar @MBuhari Heard the wailers who have finally become Non Living Things are planning a protest, to the UN, US, UK, and Chinese embassies, against Buhari for allowing Corona virus into Nigeria...\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\nYou can see how useless PDP has become. Non living things! https://t.co/j9Z8sF0rCw'","Lekki, Nigeria",2020-02-29 14:26:57
"b""One person confirmed with Corona virus in Nigeria \xf0\x9f\x98\xa5\n\nI guess I'm the only one that is going to remain on Earth \xf0\x9f\x9a\xb6I play my own music I listen to it I dance to it and I Cheer myself on stage \xf0\x9f\x8f\x83\xf0\x9f\x8f\x83""","Africa, Uganda, Rwanda",2020-02-29 14:25:46
b'Repeat after me...\n\n- I will not forward WhatsApp messages about corona virus without verifying.\n- I will make sure it is from reliable licensed health professionals before forwarding.\n- I will not be among the rumour mongers in Nigeria spreading Fear and Panic\n\nSo help me God.',"Lagos, Nigeria",2020-02-29 14:25:35
b'@citizentvkenya Nigeria reported that first Corona-Virus...where is this country...',,2020-02-29 14:22:04
b'Just when the virus enters Nigeria then boom \xf0\x9f\x92\xa5 \nIsrael suddenly discover the cure for the novel corona Virus convid-19!!!',location unknown,2020-02-29 14:19:06
"b'@musa_kiliya @AM_Saleeem @MallamRetweet @UnscramZ @najibyunu @babyabdulkadeer @Auwerl @__usyy @HinduMustafa @dadeen__ @abba_zack @_mustaphaismail @_yakawada @___FAREED Do u mean,nigeria can handle corona virus #Nigeria'","kaduna, Nigeria",2020-02-29 14:18:22
b'International media praising the efforts of Nigeria on Corona Virus. Our own media @AIT and @Punch busy spreading lies and fake news. Govt needs to clamp down on 2 of them to set an example to the others. Fools!',Lagos,2020-02-29 14:16:26
b'It is only in Nigeria that I ever heard of kidnapped Corona virus (COVID -19) and demand 100 million as ransom',Nigeria,2020-02-29 14:15:25
"b""@AngryTiger__ Nigeria to Corona Virus: you can't survive here\n\nCorona Virus:  \xf0\x9f\x91\x87\xf0\x9f\x91\x87\xf0\x9f\x91\x87""",Lagos,2020-02-29 14:14:50
"b""Nigeria as recorded its first Corona Virus case. Let's maintain a healthy hygiene by constantly washing our hands, washing our fruits and vegetables before consumption. \n\nStay Happy, Live Healthy.\n\n#wazima #wazimahealth  #telehealth  #Coronavid19 #selfcare\n#COVID19Nigeria https://t.co/AqMjs77kHT""","London, England",2020-02-29 14:13:12
b'@ogundamisi planning ways to collect money from federal goverment nobody have Corona Virus in Nigeria This thing looks scripted\nThe man came in through Turkish air &amp; nocase yet in Turkey. Attention could have been given to history of travellers @FAAN_Official @Fmohnigeria',"London, England",2020-02-29 14:12:24
"b""If these proofs can be provided then I'll believe Corona Virus is truly in Nigeria. Enough of this Unproven Snag.\nIf you wanna loot using the WHO, then do it another way. Don't scare folks\n#Ineedproofnotfear""",,2020-02-29 14:08:32
"b'Some one said if you ve Corona virus in Nigeria,u should just buy doctor Agnes nwamma dental tooth powder and use it to brush....the virus will run away\xf0\x9f\x94\xa5\xf0\x9f\x98\x82\xf0\x9f\x98\x82'","Port Harcourt,Nigeria",2020-02-29 14:08:01
"b'@dondekojo @glucosezaddy90 Corona virus at our doorstep, but government is more committed to issues like this....Father deliver Nigeria from the hands of the wicked'",,2020-02-29 14:07:07
b'@Oreoluwa_Finnih @aproko_doctor @jidesanwoolu @drobafemihamzat @JokeSanwoolu @gboyegaakosile @Mr_JAGs @trafficbutter @moelagos @JideSGroup @LSMOH @ProfAkinAbayomi @followlasg I know it. The Corona virus in Nigeria maybe a political hoax to embezzle money smh..',"Lagos, Nigeria",2020-02-29 14:06:15
b'I stand to say today that Corona is not in Nigeria.\nShow us pictures of Nigerian Hospitals treating infected patients.\nShow us the Italian man in  Nigeria\nShow us real proof that Corona virus is in Nigeria\nLeaders finding ways to loot\xf0\x9f\x92\x94#ineedproofnotfear',,2020-02-29 14:06:14
